order_id,customer_id,restaurant_id,city,zone,cuisine_type,order_datetime,delivery_partner_id,delivery_time_minutes,promised_delivery_time_minutes,delivery_delay_flag,order_value,delivery_fee,discount_amount,packaging_charge,platform_commission,refund_amount,rating,payment_method,customer_tenure_group,repeat_customer_flag,acquisition_channel,order_status,distance_km,weather_condition,weekend_flag,festival_flag,gross_profit,profit_margin_pct,delay_minutes,discount_band,order_month
ORD-000103,CUST-00408,REST-0026,Mumbai,Andheri,South Indian,2025-08-25 21:53:00,DP-0146,50,40,1,292.78,53.1,14.64,26.35,61.03,0.0,3.3,Upi,12+ months,0,Paid Search,Delivered,5.6,Hot,0,0,125.84,42.98,10,Low,2025-08
ORD-000356,CUST-00460,REST-0105,Kolkata,Howrah,Cafe,2025-09-13 20:55:00,DP-0050,56,30,1,144.82,50.37,7.24,18.24,28.25,0.0,3.8,Wallet,1-3 months,0,Paid Search,Delivered,4.4,Cloudy,1,0,89.62,61.88,26,Low,2025-09
ORD-000072,CUST-00423,REST-0010,Delhi Ncr,Gurugram,Pizza,2025-07-24 21:30:00,DP-0050,71,40,1,314.53,68.94,15.73,24.2,68.36,0.0,2.8,Card,1-3 months,0,Organic,Delivered,6.9,Cloudy,0,0,145.77,46.35,31,Low,2025-07
ORD-001270,CUST-00546,REST-0147,Pune,Viman Nagar,Cafe,2025-12-12 18:51:00,DP-0115,44,40,1,386.14,55.16,19.31,30.38,81.71,0.0,4.5,Cash,1-3 months,0,Social Media,Delivered,5.5,Clear,0,0,147.94,38.31,4,Low,2025-12
ORD-001465,CUST-00585,REST-0102,Kolkata,Park Street,Pizza,2025-11-06 11:10:00,DP-0264,111,35,1,441.79,179.1,66.27,34.57,87.12,120.73,2.5,Card,1-3 months,1,Paid Search,Cancelled,22.9,Hot,0,0,113.79,25.76,76,Medium,2025-11
ORD-001701,CUST-00673,REST-0048,Kolkata,Salt Lake,North Indian,2025-11-20 18:53:00,DP-0216,68,55,1,576.33,51.7,28.82,25.76,120.66,0.0,4.9,Card,4-12 months,0,Paid Search,Delivered,2.7,Heavy Rain,0,0,169.3,29.38,13,Low,2025-11
ORD-002974,CUST-00497,REST-0164,Pune,Kothrud,Desserts,2025-10-10 16:35:00,DP-0277,63,50,1,287.17,67.13,0.0,13.13,64.12,0.0,4.0,Wallet,12+ months,1,App Campaign,Delivered,6.1,Cloudy,0,0,144.38,50.28,13,No Discount,2025-10
ORD-000250,CUST-00439,REST-0031,Kolkata,Salt Lake,Biryani,2025-09-30 13:31:00,DP-0292,55,55,0,352.77,65.57,70.55,28.72,70.54,211.23,3.5,Card,1-3 months,0,Social Media,Refunded,7.6,Hot,0,0,-116.95,-33.15,0,Medium,2025-09
ORD-000505,CUST-00603,REST-0055,Pune,Koregaon Park,Pizza,2025-09-12 12:09:00,DP-0017,55,50,1,371.5,63.7,18.57,33.23,83.03,0.0,3.8,Card,4-12 months,1,Paid Search,Delivered,5.8,Clear,0,0,161.39,43.44,5,Low,2025-09
ORD-000912,CUST-00318,REST-0101,Kolkata,New Town,Desserts,2025-11-29 10:50:00,DP-0144,43,30,1,788.9,40.02,78.89,8.47,131.65,0.0,3.5,Card,1-3 months,0,App Campaign,Delivered,3.2,Rain,1,0,101.25,12.83,13,Medium,2025-11
ORD-000254,CUST-00094,REST-0045,Chennai,Velachery,Biryani,2025-08-30 16:39:00,DP-0259,42,40,1,258.87,59.92,51.77,34.26,49.67,0.0,3.0,Wallet,New,0,Organic,Delivered,8.0,Clear,1,0,92.08,35.57,2,Medium,2025-08
ORD-002085,CUST-00845,REST-0116,Mumbai,Andheri,Cafe,2025-07-22 19:27:00,DP-0049,60,30,1,766.46,78.57,38.32,14.01,139.52,464.49,2.6,Cash,4-12 months,0,Paid Search,Refunded,7.8,Cloudy,0,0,-270.71,-35.32,30,Low,2025-07
ORD-000236,CUST-00225,REST-0068,Chennai,Anna Nagar,Cafe,2025-11-19 12:11:00,DP-0034,56,40,1,254.58,70.64,12.73,22.23,57.01,0.0,3.8,Upi,4-12 months,1,App Campaign,Delivered,9.7,Cloudy,0,0,137.15,53.87,16,Low,2025-11
ORD-002654,CUST-00546,REST-0094,Kolkata,New Town,Cafe,2025-08-14 20:00:00,DP-0103,36,35,1,356.44,57.28,35.64,11.61,62.84,0.0,3.1,Cash,1-3 months,1,Social Media,Delivered,6.6,Cloudy,0,0,96.09,26.96,1,Low,2025-08
ORD-001648,CUST-00525,REST-0097,Chennai,T Nagar,North Indian,2025-07-04 16:56:00,DP-0242,61,45,1,470.31,68.04,0.0,26.32,84.09,0.0,3.0,Cash,12+ months,1,Referral,Delivered,6.7,Clear,0,0,178.45,37.94,16,No Discount,2025-07
ORD-002117,CUST-00749,REST-0142,Pune,Kothrud,Cafe,2025-10-17 13:21:00,DP-0157,62,40,1,388.1,63.75,58.22,28.89,90.2,0.0,3.9,Cash,4-12 months,1,Social Media,Delivered,6.0,Clear,0,0,124.62,32.11,22,Medium,2025-10
ORD-002219,CUST-00381,REST-0005,Pune,Koregaon Park,Biryani,2025-08-28 16:06:00,DP-0277,43,45,0,174.24,59.39,26.14,9.57,41.64,0.0,4.4,Wallet,New,0,Organic,Delivered,5.8,Clear,0,0,84.46,48.47,0,Medium,2025-08
ORD-002034,CUST-00388,REST-0120,Pune,Kothrud,Desserts,2025-10-14 18:28:00,DP-0009,43,30,1,235.93,42.69,35.39,15.1,46.19,0.0,3.8,Wallet,4-12 months,0,Paid Search,Delivered,2.8,Clear,0,0,68.59,29.07,13,Medium,2025-10
ORD-002439,CUST-00543,REST-0065,Pune,Hinjewadi,Cafe,2025-08-13 13:07:00,DP-0317,74,35,1,411.17,57.2,41.12,30.37,88.36,0.0,3.8,Upi,12+ months,0,Referral,Delivered,5.2,Rain,0,0,134.81,32.79,39,Medium,2025-08
ORD-000367,CUST-00782,REST-0140,Chennai,Omr,Biryani,2025-08-27 17:51:00,DP-0291,48,30,1,486.67,41.47,48.67,33.44,100.97,0.0,2.8,Card,12+ months,1,Social Media,Delivered,3.8,Cloudy,0,0,127.21,26.14,18,Medium,2025-08
ORD-002238,CUST-00374,REST-0140,Chennai,Velachery,Biryani,2025-08-27 12:25:00,DP-0056,43,45,0,468.13,57.25,23.41,13.93,101.18,0.0,3.8,Cash,12+ months,1,Referral,Delivered,4.9,Hot,0,0,148.95,31.82,0,Low,2025-08
ORD-002791,CUST-00112,REST-0088,Delhi Ncr,Saket,North Indian,2025-09-08 09:34:00,DP-0148,37,35,1,415.23,84.1,20.76,22.24,77.76,0.0,2.7,Cash,1-3 months,1,Organic,Delivered,8.4,Cloudy,0,0,163.34,39.34,2,Low,2025-09
ORD-002322,CUST-00715,REST-0068,Chennai,Omr,Cafe,2025-10-09 14:17:00,DP-0223,52,40,1,957.98,69.69,0.0,29.14,182.93,0.0,4.4,Upi,1-3 months,0,App Campaign,Delivered,8.2,Clear,0,0,281.76,29.41,12,No Discount,2025-10
ORD-002134,CUST-00402,REST-0143,Chennai,Anna Nagar,Desserts,2025-08-02 22:48:00,DP-0253,84,35,1,228.58,65.88,22.86,33.71,53.25,0.0,4.2,Upi,1-3 months,0,Organic,Delivered,6.1,Rain,1,1,129.98,56.86,49,Medium,2025-08
ORD-003077,CUST-00585,REST-0175,Chennai,Anna Nagar,South Indian,2025-10-24 09:39:00,DP-0095,75,55,1,488.25,67.49,0.0,28.69,106.13,0.0,3.6,Cash,1-3 months,0,Paid Search,Delivered,5.5,Heavy Rain,0,0,202.31,41.44,20,No Discount,2025-10
ORD-000114,CUST-00033,REST-0052,Kolkata,Park Street,Chinese,2025-07-26 08:32:00,DP-0032,56,40,1,487.83,57.37,97.57,21.27,112.78,0.0,4.6,Cash,4-12 months,0,Paid Search,Delivered,6.9,Clear,1,0,93.85,19.24,16,High,2025-07
ORD-001964,CUST-00066,REST-0091,Mumbai,Powai,North Indian,2025-10-06 15:10:00,DP-0040,69,35,1,600.79,75.49,180.24,16.66,138.97,0.0,3.8,Upi,12+ months,1,Paid Search,Delivered,7.0,Heavy Rain,0,0,50.88,8.47,34,High,2025-10
ORD-001581,CUST-00132,REST-0129,Chennai,Anna Nagar,North Indian,2025-11-07 13:57:00,DP-0180,39,40,0,529.6,30.71,79.44,10.39,117.23,0.0,4.2,Wallet,New,0,Organic,Delivered,1.4,Clear,0,0,78.89,14.9,0,Medium,2025-11
ORD-003172,CUST-00583,REST-0162,Delhi Ncr,Noida,North Indian,2025-12-12 14:21:00,DP-0304,57,30,1,505.28,38.69,25.26,24.35,90.93,0.0,4.2,Wallet,1-3 months,0,Referral,Delivered,2.4,Rain,0,0,128.71,25.47,27,Low,2025-12
ORD-000152,CUST-00689,REST-0003,Mumbai,Andheri,South Indian,2025-10-14 09:40:00,DP-0193,76,50,1,259.98,46.21,52.0,24.18,44.13,41.72,3.8,Card,1-3 months,0,Referral,Cancelled,4.7,Clear,0,0,20.8,8.0,26,High,2025-10
ORD-001548,CUST-00765,REST-0036,Mumbai,Powai,Biryani,2025-08-07 20:46:00,DP-0131,52,55,0,1052.9,65.76,157.94,21.77,242.4,432.71,3.6,Wallet,1-3 months,1,Social Media,Cancelled,8.7,Clear,0,0,-260.72,-24.76,0,Medium,2025-08
ORD-002813,CUST-00408,REST-0048,Kolkata,New Town,North Indian,2025-12-27 09:47:00,DP-0142,71,30,1,565.9,68.48,84.88,25.75,96.4,0.0,3.8,Card,12+ months,1,Paid Search,Delivered,5.1,Heavy Rain,1,0,105.75,18.69,41,Medium,2025-12
ORD-000897,CUST-00715,REST-0168,Bengaluru,Whitefield,Pizza,2025-08-28 19:05:00,DP-0072,64,55,1,252.33,63.92,12.62,18.66,48.45,0.0,4.1,Wallet,1-3 months,0,App Campaign,Delivered,6.3,Cloudy,0,0,118.41,46.93,9,Low,2025-08
ORD-000827,CUST-00631,REST-0074,Delhi Ncr,Saket,North Indian,2025-08-28 12:17:00,DP-0263,68,50,1,525.22,54.81,26.26,33.09,90.83,0.0,3.1,Card,12+ months,1,Referral,Delivered,4.7,Rain,0,1,152.47,29.03,18,Low,2025-08
ORD-000757,CUST-00209,REST-0016,Mumbai,Lower Parel,Biryani,2025-08-01 14:10:00,DP-0167,59,40,1,518.07,46.89,25.9,8.43,90.59,0.0,4.2,Wallet,4-12 months,1,Organic,Delivered,4.8,Clear,0,0,120.01,23.16,19,Low,2025-08
ORD-000459,CUST-00603,REST-0093,Delhi Ncr,Gurugram,Biryani,2025-11-23 12:28:00,DP-0198,71,35,1,385.47,63.99,19.27,16.76,86.23,147.35,3.5,Wallet,4-12 months,1,Paid Search,Cancelled,4.2,Heavy Rain,1,0,0.36,0.09,36,Low,2025-11
ORD-000074,CUST-00791,REST-0116,Mumbai,Bandra,Cafe,2025-11-05 08:04:00,DP-0128,60,50,1,374.27,63.07,74.85,16.69,86.27,0.0,4.6,Cash,New,0,App Campaign,Delivered,6.5,Clear,0,0,91.18,24.36,10,Medium,2025-11
ORD-002771,CUST-00152,REST-0013,Chennai,Velachery,Cafe,2025-08-06 08:13:00,DP-0017,47,50,0,613.71,59.38,92.06,16.61,105.55,0.0,4.3,Card,4-12 months,1,App Campaign,Delivered,6.4,Rain,0,0,89.48,14.58,0,Medium,2025-08
ORD-001282,CUST-00345,REST-0008,Pune,Viman Nagar,Cafe,2025-09-19 08:46:00,DP-0147,56,45,1,389.46,32.59,77.89,15.57,84.16,0.0,3.2,Cash,1-3 months,0,App Campaign,Delivered,1.9,Rain,0,0,54.43,13.98,11,Medium,2025-09
ORD-000602,CUST-00575,REST-0087,Bengaluru,Whitefield,Cafe,2025-08-10 14:04:00,DP-0203,79,50,1,436.83,59.56,21.84,14.15,71.33,0.0,3.5,Wallet,1-3 months,0,Paid Search,Delivered,5.7,Clear,1,0,123.2,28.2,29,Low,2025-08
ORD-000882,CUST-00581,REST-0164,Delhi Ncr,Saket,Desserts,2025-08-09 16:52:00,DP-0283,33,40,0,235.87,42.1,23.59,33.01,45.63,0.0,5.0,Upi,New,0,Social Media,Delivered,3.5,Clear,1,0,97.15,41.19,0,Medium,2025-08
ORD-002068,CUST-00172,REST-0081,Hyderabad,Hitech City,Desserts,2025-12-20 10:51:00,DP-0240,76,50,1,318.44,46.39,15.92,12.81,55.3,0.0,3.5,Wallet,4-12 months,1,Paid Search,Delivered,5.3,Rain,1,0,98.58,30.96,26,Low,2025-12
ORD-000575,CUST-00659,REST-0106,Chennai,T Nagar,Cafe,2025-08-03 14:15:00,DP-0005,71,30,1,258.06,75.47,38.71,24.38,59.43,0.0,3.2,Upi,4-12 months,1,Referral,Delivered,8.5,Heavy Rain,1,0,120.57,46.72,41,Medium,2025-08
ORD-001118,CUST-00593,REST-0116,Mumbai,Lower Parel,Cafe,2025-12-14 08:39:00,DP-0006,45,50,0,369.44,56.83,55.42,18.56,82.36,0.0,4.7,Cash,New,0,Organic,Delivered,6.7,Clear,1,0,102.33,27.7,0,Medium,2025-12
ORD-001576,CUST-00703,REST-0051,Kolkata,Park Street,Pizza,2025-08-10 09:51:00,DP-0209,60,55,1,487.01,76.01,0.0,14.83,102.83,0.0,4.4,Cash,1-3 months,0,Referral,Delivered,8.3,Rain,1,0,193.67,39.77,5,No Discount,2025-08
ORD-001140,CUST-00177,REST-0125,Kolkata,New Town,Pizza,2025-12-17 17:50:00,DP-0223,44,45,0,401.08,41.35,60.16,28.29,79.45,0.0,4.5,Card,1-3 months,0,App Campaign,Delivered,2.6,Rain,0,0,88.93,22.17,0,Medium,2025-12
ORD-000131,CUST-00149,REST-0046,Mumbai,Andheri,Biryani,2025-10-16 13:15:00,DP-0281,44,50,0,239.52,54.29,23.95,13.86,50.96,0.0,3.6,Cash,12+ months,1,Referral,Delivered,5.4,Hot,0,0,95.16,39.73,0,Low,2025-10
ORD-002102,CUST-00500,REST-0057,Kolkata,New Town,Chinese,2025-11-26 19:14:00,DP-0220,50,30,1,552.73,47.73,0.0,17.13,99.6,222.28,3.5,Card,12+ months,1,Paid Search,Refunded,5.3,Clear,0,0,-57.82,-10.46,20,No Discount,2025-11
ORD-000083,CUST-00690,REST-0031,Kolkata,Salt Lake,Biryani,2025-11-27 08:46:00,DP-0074,71,45,1,550.6,66.09,82.59,12.22,97.78,0.0,4.0,Cash,4-12 months,1,App Campaign,Delivered,9.6,Clear,0,0,93.5,16.98,26,Medium,2025-11
ORD-002066,CUST-00266,REST-0157,Delhi Ncr,Dwarka,Pizza,2025-08-12 12:48:00,DP-0258,49,40,1,282.04,59.52,42.31,23.11,46.19,0.0,3.0,Upi,12+ months,0,Referral,Delivered,5.3,Clear,0,0,86.51,30.67,9,Medium,2025-08
ORD-000957,CUST-00240,REST-0060,Mumbai,Andheri,North Indian,2025-11-23 12:16:00,DP-0154,75,40,1,193.07,69.9,38.61,18.22,41.29,0.0,3.9,Card,New,1,Organic,Delivered,8.9,Hot,1,0,90.8,47.03,35,Medium,2025-11
ORD-001375,CUST-00249,REST-0139,Kolkata,Howrah,North Indian,2025-12-20 20:00:00,DP-0316,61,30,1,453.56,44.08,45.36,29.86,80.16,0.0,3.4,Cash,12+ months,0,Referral,Delivered,3.5,Clear,1,0,108.74,23.97,31,Medium,2025-12
ORD-002371,CUST-00336,REST-0163,Delhi Ncr,Noida,South Indian,2025-11-15 11:29:00,DP-0291,30,50,0,384.0,49.47,57.6,15.39,63.03,0.0,4.3,Wallet,New,0,Paid Search,Delivered,4.3,Cloudy,1,0,70.29,18.3,0,Medium,2025-11
ORD-001972,CUST-00508,REST-0017,Bengaluru,Whitefield,Desserts,2025-12-22 08:56:00,DP-0083,77,50,1,359.27,60.05,17.96,13.1,67.02,0.0,3.6,Card,12+ months,1,Social Media,Delivered,6.5,Cloudy,0,0,122.21,34.02,27,Low,2025-12
ORD-002198,CUST-00788,REST-0148,Chennai,Velachery,Pizza,2025-08-31 13:17:00,DP-0281,46,50,0,577.82,55.26,115.56,19.44,118.35,0.0,3.9,Wallet,4-12 months,1,Paid Search,Delivered,4.9,Clear,1,0,77.49,13.41,0,Medium,2025-08
ORD-002883,CUST-00130,REST-0014,Bengaluru,Koramangala,Chinese,2025-11-11 14:38:00,DP-0093,50,40,1,243.93,43.77,36.59,31.67,44.23,151.84,3.6,Wallet,New,0,App Campaign,Cancelled,3.7,Clear,0,0,-68.76,-28.19,10,Medium,2025-11
ORD-001334,CUST-00394,REST-0042,Mumbai,Andheri,Pizza,2025-08-11 09:30:00,DP-0240,76,35,1,410.17,78.68,0.0,10.25,80.26,0.0,4.2,Wallet,4-12 months,0,App Campaign,Delivered,8.4,Cloudy,0,0,169.19,41.25,41,No Discount,2025-08
ORD-002414,CUST-00152,REST-0147,Pune,Kothrud,Cafe,2025-09-22 14:15:00,DP-0021,49,55,0,138.54,64.11,13.85,16.09,29.72,0.0,3.6,Wallet,4-12 months,1,App Campaign,Delivered,6.1,Clear,0,0,96.07,69.34,0,Low,2025-09
ORD-002200,CUST-00740,REST-0008,Pune,Koregaon Park,Cafe,2025-09-27 18:06:00,DP-0289,68,40,1,350.65,51.82,35.06,16.37,81.62,237.37,2.8,Upi,4-12 months,1,Organic,Cancelled,4.0,Rain,1,0,-122.62,-34.97,28,Low,2025-09
ORD-002846,CUST-00366,REST-0082,Hyderabad,Banjara Hills,Pizza,2025-09-13 16:25:00,DP-0254,57,35,1,559.16,38.24,27.96,22.0,119.64,0.0,4.1,Wallet,New,0,App Campaign,Delivered,3.3,Rain,1,0,151.92,27.17,22,Low,2025-09
ORD-002386,CUST-00555,REST-0167,Kolkata,New Town,Chinese,2025-10-27 09:20:00,DP-0201,46,40,1,334.32,57.97,16.72,33.94,77.13,0.0,3.6,Upi,New,0,Referral,Delivered,5.5,Clear,0,0,152.32,45.56,6,Low,2025-10
ORD-002560,CUST-00813,REST-0075,Kolkata,Park Street,Healthy,2025-07-31 11:30:00,DP-0265,63,50,1,589.55,73.39,176.86,24.81,95.94,0.0,4.7,Cash,1-3 months,0,Organic,Delivered,7.7,Clear,0,0,17.28,2.93,13,High,2025-07
ORD-000960,CUST-00005,REST-0010,Delhi Ncr,Saket,Pizza,2025-09-09 10:19:00,DP-0012,55,55,0,319.18,58.18,47.88,20.34,61.5,0.0,5.0,Wallet,New,0,Social Media,Delivered,5.8,Rain,0,0,92.14,28.87,0,Medium,2025-09
ORD-000323,CUST-00839,REST-0099,Bengaluru,Indiranagar,Pizza,2025-09-26 11:33:00,DP-0296,39,45,0,857.4,59.65,257.22,21.86,190.69,0.0,4.2,Upi,1-3 months,1,App Campaign,Delivered,5.3,Cloudy,0,0,14.98,1.75,0,High,2025-09
ORD-003078,CUST-00847,REST-0072,Mumbai,Lower Parel,Desserts,2025-07-12 16:27:00,DP-0185,52,35,1,460.29,61.93,23.01,20.24,101.67,0.0,3.8,Upi,4-12 months,0,Social Media,Delivered,8.7,Clear,1,0,160.83,34.94,17,Low,2025-07
ORD-002741,CUST-00657,REST-0063,Delhi Ncr,Noida,Chinese,2025-09-10 13:51:00,DP-0157,34,30,1,529.26,47.98,79.39,31.08,125.22,0.0,3.9,Card,New,0,Social Media,Delivered,4.7,Clear,0,0,124.89,23.6,4,Medium,2025-09
ORD-000281,CUST-00363,REST-0112,Kolkata,Park Street,Cafe,2025-07-29 11:14:00,DP-0122,59,45,1,377.81,68.39,113.34,18.5,63.77,0.0,4.0,Upi,New,0,Organic,Delivered,6.6,Clear,0,0,37.32,9.88,14,High,2025-07
ORD-002755,CUST-00450,REST-0080,Hyderabad,Banjara Hills,Biryani,2025-10-11 15:56:00,DP-0004,41,30,1,839.27,40.98,83.93,31.63,170.6,0.0,3.8,Upi,12+ months,0,Social Media,Delivered,3.6,Clear,1,0,159.28,18.98,11,Medium,2025-10
ORD-001452,CUST-00411,REST-0056,Hyderabad,Hitech City,Pizza,2025-12-14 14:43:00,DP-0244,64,55,1,406.13,46.03,0.0,25.66,89.84,0.0,3.5,Card,12+ months,1,Social Media,Delivered,4.7,Cloudy,1,0,161.53,39.77,9,No Discount,2025-12
ORD-001774,CUST-00105,REST-0028,Hyderabad,Gachibowli,South Indian,2025-09-07 17:48:00,DP-0214,66,45,1,516.82,69.28,77.52,31.34,92.41,0.0,2.9,Cash,12+ months,1,Organic,Delivered,7.6,Heavy Rain,1,0,115.51,22.35,21,Medium,2025-09
ORD-000728,CUST-00027,REST-0119,Chennai,Omr,Cafe,2025-07-23 11:14:00,DP-0162,58,45,1,368.1,56.27,73.62,21.38,64.36,0.0,3.3,Cash,12+ months,0,Organic,Delivered,5.3,Rain,0,0,68.39,18.58,13,High,2025-07
ORD-000681,CUST-00466,REST-0042,Mumbai,Bandra,Pizza,2025-09-13 08:53:00,DP-0026,73,30,1,705.58,70.62,141.12,15.03,118.87,0.0,2.8,Wallet,New,0,Paid Search,Delivered,8.9,Hot,1,0,63.4,8.99,43,High,2025-09
ORD-002745,CUST-00017,REST-0041,Pune,Hinjewadi,Chinese,2025-12-12 17:48:00,DP-0278,54,30,1,615.84,62.82,92.38,12.94,142.56,361.24,3.5,Wallet,New,0,Referral,Refunded,7.1,Hot,0,0,-235.3,-38.21,24,Medium,2025-12
ORD-000526,CUST-00581,REST-0028,Hyderabad,Gachibowli,South Indian,2025-09-03 21:49:00,DP-0218,74,50,1,780.16,32.37,156.03,17.21,154.85,0.0,3.7,Cash,New,0,Social Media,Delivered,1.8,Rain,0,0,48.4,6.2,24,Medium,2025-09
ORD-001963,CUST-00183,REST-0019,Hyderabad,Banjara Hills,Cafe,2025-09-24 12:55:00,DP-0174,48,50,0,422.93,48.25,42.29,31.43,74.95,0.0,4.4,Card,New,1,Referral,Delivered,5.3,Rain,0,0,112.34,26.56,0,Low,2025-09
ORD-000662,CUST-00725,REST-0068,Chennai,Anna Nagar,Cafe,2025-10-12 16:09:00,DP-0178,52,55,0,314.18,47.91,62.84,25.14,69.23,0.0,4.2,Card,4-12 months,0,Organic,Delivered,4.3,Cloudy,1,0,79.44,25.28,0,High,2025-10
ORD-001269,CUST-00774,REST-0178,Bengaluru,Indiranagar,Biryani,2025-11-03 14:26:00,DP-0110,82,45,1,848.58,72.3,42.43,32.78,194.48,0.0,2.9,Upi,12+ months,1,Organic,Delivered,7.5,Rain,0,0,257.13,30.3,37,Low,2025-11
ORD-001976,CUST-00562,REST-0166,Mumbai,Bandra,Desserts,2025-08-09 13:14:00,DP-0127,62,50,1,120.0,53.62,0.0,30.74,24.83,0.0,3.9,Cash,12+ months,1,Social Media,Delivered,5.0,Hot,1,0,109.19,90.99,12,No Discount,2025-08
ORD-000927,CUST-00344,REST-0144,Delhi Ncr,Gurugram,Healthy,2025-09-29 08:39:00,DP-0318,42,35,1,275.98,50.18,13.8,24.11,61.2,0.0,3.3,Cash,New,0,Paid Search,Delivered,3.9,Clear,0,0,121.69,44.09,7,Low,2025-09
ORD-000902,CUST-00499,REST-0116,Mumbai,Andheri,Cafe,2025-07-24 18:22:00,DP-0044,71,55,1,706.23,60.56,35.31,21.93,134.99,326.39,2.7,Wallet,4-12 months,1,Social Media,Refunded,8.0,Rain,0,0,-144.22,-20.42,16,Low,2025-07
ORD-002546,CUST-00152,REST-0147,Pune,Kothrud,Cafe,2025-07-15 09:21:00,DP-0017,63,30,1,386.52,39.33,77.3,23.5,89.15,0.0,3.5,Wallet,4-12 months,0,App Campaign,Delivered,3.6,Rain,0,0,74.68,19.32,33,Medium,2025-07
ORD-002003,CUST-00839,REST-0065,Pune,Koregaon Park,Cafe,2025-08-11 18:06:00,DP-0291,42,35,1,466.64,42.3,46.66,9.28,92.95,0.0,3.1,Upi,1-3 months,0,App Campaign,Delivered,3.8,Rain,0,0,97.87,20.97,7,Low,2025-08
ORD-000412,CUST-00194,REST-0038,Delhi Ncr,Noida,Chinese,2025-07-26 08:26:00,DP-0226,52,55,0,341.29,42.28,102.39,32.84,75.69,0.0,4.7,Upi,1-3 months,0,App Campaign,Delivered,3.9,Cloudy,1,0,48.42,14.19,0,High,2025-07
ORD-000385,CUST-00155,REST-0073,Bengaluru,Electronic City,Biryani,2025-07-09 12:27:00,DP-0206,47,45,1,641.93,39.69,96.29,16.61,132.22,0.0,3.1,Wallet,12+ months,0,Paid Search,Delivered,3.9,Clear,0,0,92.23,14.37,2,Medium,2025-07
ORD-003067,CUST-00473,REST-0087,Bengaluru,Indiranagar,Cafe,2025-12-03 09:50:00,DP-0065,40,35,1,302.87,46.24,30.29,15.42,65.4,0.0,3.2,Card,4-12 months,1,Social Media,Delivered,4.8,Clear,0,0,96.77,31.95,5,Medium,2025-12
ORD-000813,CUST-00601,REST-0012,Kolkata,Park Street,Biryani,2025-07-16 21:44:00,DP-0274,42,40,1,512.9,46.08,102.58,31.15,105.64,0.0,3.9,Wallet,New,0,Organic,Delivered,4.3,Clear,0,0,80.29,15.65,2,High,2025-07
ORD-000838,CUST-00842,REST-0088,Delhi Ncr,Dwarka,North Indian,2025-12-07 17:21:00,DP-0220,77,35,1,358.64,59.27,0.0,12.62,70.91,0.0,3.5,Cash,1-3 months,1,Organic,Delivered,5.1,Heavy Rain,1,0,142.8,39.82,42,No Discount,2025-12
ORD-000265,CUST-00229,REST-0067,Kolkata,Salt Lake,Biryani,2025-07-29 09:31:00,DP-0303,49,40,1,453.46,56.09,45.35,19.44,100.53,0.0,4.0,Card,New,0,Paid Search,Delivered,3.9,Heavy Rain,0,0,130.71,28.83,9,Medium,2025-07
ORD-002993,CUST-00345,REST-0101,Kolkata,Howrah,Desserts,2025-12-25 21:38:00,DP-0089,51,35,1,458.51,44.29,45.85,24.14,78.76,0.0,3.6,Card,1-3 months,0,App Campaign,Delivered,3.2,Cloudy,0,1,101.34,22.1,16,Low,2025-12
ORD-001179,CUST-00009,REST-0161,Delhi Ncr,Noida,Biryani,2025-09-23 11:23:00,DP-0056,53,35,1,676.6,46.86,135.32,10.3,116.21,0.0,3.6,Cash,New,0,App Campaign,Delivered,5.5,Clear,0,0,38.05,5.62,18,Medium,2025-09
ORD-000211,CUST-00268,REST-0092,Hyderabad,Banjara Hills,South Indian,2025-11-06 08:32:00,DP-0225,50,30,1,418.61,49.77,62.79,32.2,95.56,0.0,3.5,Wallet,4-12 months,1,App Campaign,Delivered,4.5,Hot,0,0,114.74,27.41,20,Medium,2025-11
ORD-000162,CUST-00528,REST-0030,Mumbai,Lower Parel,Cafe,2025-11-29 17:53:00,DP-0313,38,30,1,463.58,25.61,23.18,20.72,92.14,0.0,4.3,Wallet,12+ months,1,Paid Search,Delivered,0.7,Clear,1,0,115.29,24.87,8,Low,2025-11
ORD-001379,CUST-00361,REST-0113,Chennai,Anna Nagar,Desserts,2025-08-05 16:40:00,DP-0098,54,40,1,470.01,61.58,70.5,32.01,111.19,0.0,3.3,Cash,New,0,Organic,Delivered,5.7,Clear,0,0,134.28,28.57,14,Medium,2025-08
ORD-002419,CUST-00835,REST-0008,Pune,Kothrud,Cafe,2025-10-06 10:29:00,DP-0211,62,35,1,529.9,61.4,52.99,34.63,115.71,0.0,3.7,Wallet,12+ months,1,Paid Search,Delivered,5.6,Heavy Rain,0,0,158.75,29.96,27,Medium,2025-10
ORD-000533,CUST-00755,REST-0180,Hyderabad,Hitech City,Desserts,2025-11-21 16:10:00,DP-0113,59,30,1,675.7,38.36,67.57,16.97,115.47,0.0,2.7,Upi,4-12 months,1,Organic,Delivered,3.1,Rain,0,0,103.23,15.28,29,Low,2025-11
ORD-001528,CUST-00574,REST-0005,Pune,Viman Nagar,Biryani,2025-09-01 16:09:00,DP-0065,60,45,1,616.75,75.89,30.84,11.01,103.6,0.0,3.6,Wallet,12+ months,1,App Campaign,Delivered,10.9,Cloudy,0,0,159.66,25.89,15,Low,2025-09
